"","KO","logFC","AveExpr","t","P.Value","FDR","B","regulated","gene","description","label"
"501","K01104",1.55854971324516,4.4428067300403,2.15715368790992,0.0317344863300975,0.10065742746429,-3.79889148454685,"normal","E3.1.3.48"," protein-tyrosine phosphatase [EC:3.1.3.48]",NA
"502","K01113",-2.3670844632572,-5.294027378721,-2.93288094702325,0.00359950152187251,0.022109631638994,-1.9860838958609,"down","phoD"," alkaline phosphatase D [EC:3.1.3.1]",NA
"503","K01114",-2.02324204919326,-4.94866557383436,-2.34183815548403,0.0197992121544832,0.0733550642660966,-3.41547913244936,"down","plc"," phospholipase C [EC:3.1.4.3]",NA
"504","K01118",-0.23648897943282,0.846406932536971,-0.205531473131533,0.837287000155586,0.906261542994372,-5.9457368653789,"normal","acpD, azoR"," FMN-dependent NADH-azoreductase [EC:1.7.1.17]",NA
"505","K01119",-0.429092301070275,3.52912035466098,-0.516378127138426,0.605945357607351,0.74278380567994,-5.84050116039033,"normal","cpdB"," 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [EC:3.1.4.16 3.1.3.6]",NA
"506","K01126",-0.602840910454331,3.74692250912971,-0.749473696160868,0.454119840147485,0.6132852554709,-5.70224713508234,"normal","E3.1.4.46, glpQ, ugpQ"," glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]",NA
"507","K01129",-0.271001156889997,3.34746890715464,-0.320508253232155,0.748791312040211,0.850938973953434,-5.91736547635685,"normal","dgt"," dGTPase [EC:3.1.5.1]",NA
"508","K01130",0.167414174757289,2.27277084028557,0.167533677469572,0.867055492256483,0.922132455983309,-5.95238727923444,"normal","E3.1.6.1"," arylsulfatase [EC:3.1.6.1]",NA
"509","K01138",-1.97431427126775,-5.97700712252734,-2.81339771705388,0.00520383213677668,0.0282860355051094,-2.299639577698,"down","K01138"," uncharacterized sulfatase [EC:3.1.6.-]",NA
"510","K01139",-3.09644764918594,1.03938050213798,-2.7376444807615,0.00653264114871892,0.0329790331782655,-2.49202604874297,"down","spoT"," GTP diphosphokinase / guanosine-3',5'-bis(diphosphate) 3'-diphosphatase [EC:2.7.6.5 3.1.7.2]",NA
"511","K01141",-3.10877527016579,0.445256259902475,-2.6720208314804,0.00792382442680536,0.038374129710772,-2.65464651266768,"down","sbcB, exoI"," exodeoxyribonuclease I [EC:3.1.11.1]",NA
"512","K01142",0.540664751305155,5.58346368859221,0.926800191005207,0.354725561334619,0.523190113610885,-5.56310639908429,"normal","E3.1.11.2, xthA"," exodeoxyribonuclease III [EC:3.1.11.2]",NA
"513","K01144",-0.550008850886209,-2.6202007087843,-0.500005814627241,0.617413065912297,0.751128167060927,-5.84830220207143,"normal",NA,NA,NA
"514","K01146",-2.56639925468647,-5.43830641046047,-3.27003733541617,0.00119191006865991,0.0110502316645854,-1.03525272072289,"down","xni"," protein Xni",NA
"515","K01147",-2.19978757382863,2.10330115286229,-2.10752236010099,0.035846379625161,0.109245442155528,-3.89672811157152,"normal","rnb"," exoribonuclease II [EC:3.1.13.1]",NA
"516","K01151",-0.260877710058441,0.129321350890009,-0.222393690988956,0.82414864849902,0.899196607933975,-5.94235175581819,"normal","nfo"," deoxyribonuclease IV [EC:3.1.21.2]",NA
"517","K01153",-1.12815279493754,2.97349344481651,-1.25163205466699,0.211613950749072,0.367784695504713,-5.23241874097748,"normal","hsdR"," type I restriction enzyme, R subunit [EC:3.1.21.3]",NA
"518","K01154",-0.491378820311643,3.10345674906436,-0.556246060659473,0.578429623915294,0.720404503357151,-5.82045582122366,"normal","hsdS"," type I restriction enzyme, S subunit [EC:3.1.21.3]",NA
"519","K01155",-0.871343039916978,1.94058558729411,-0.847342625804189,0.397434570311497,0.561017564922099,-5.62907653271958,"normal","E3.1.21.4"," type II restriction enzyme [EC:3.1.21.4]",NA
"520","K01156",-0.634736596533845,-1.42669490484966,-0.530360290362078,0.596228305263038,0.733819452631432,-5.83364035915892,"normal","res"," type III restriction enzyme [EC:3.1.21.5]",NA
"521","K01159",-0.038673465218884,4.61362520287236,-0.0561634931204133,0.955246454124595,0.971117022453704,-5.96407589607554,"normal","ruvC"," crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]",NA
"522","K01160",1.11742520513118,-4.02274964570563,1.09679647559797,0.273551287418823,0.439988450943612,-5.40224969824417,"normal","rusA"," crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]",NA
"523","K01163",1.36332572786493,3.02848178840972,1.48486630193358,0.138559143454417,0.276195215924367,-4.93481430825244,"normal","K01163"," uncharacterized protein",NA
"524","K01166",-1.03689623043301,0.0578180387489299,-0.864679871238179,0.387859281669155,0.551926669896305,-5.61518363188924,"normal","RNASET2"," ribonuclease T2 [EC:4.6.1.19]",NA
"525","K01169",-2.80750909900969,-5.58421527516329,-3.6472863706541,0.000309066231893462,0.00547488753639847,0.142262765572801,"down","rna"," ribonuclease I (enterobacter ribonuclease) [EC:4.6.1.21]",NA
"526","K01173",0.124088408057888,2.7783024021816,0.131690645634239,0.895311365635724,0.937660924617276,-5.95741909952841,"normal","ENDOG"," endonuclease G, mitochondrial",NA
"527","K01174",-3.15201992263525,-4.26896027476214,-3.39593233508728,0.000769762206128587,0.0087177835322441,-0.655499562856855,"down","nuc"," micrococcal nuclease [EC:3.1.31.1]",NA
"528","K01175",-2.59550762822647,-0.00570813567958026,-2.17821662507579,0.0301162559223378,0.0968406025120229,-3.75670341019681,"down","ybfF"," esterase [EC:3.1.-.-]",NA
"529","K01176",-0.1005862498442,1.27895821595894,-0.092065269931803,0.926703526336332,0.956348398570238,-5.96157902449026,"normal","AMY, amyA, malS"," alpha-amylase [EC:3.2.1.1]",NA
"530","K01179",0.76713364317698,-3.92932510051299,0.774890540318179,0.438973930440835,0.600016726141658,-5.68410319677153,"normal","E3.2.1.4"," endoglucanase [EC:3.2.1.4]",NA
"531","K01182",1.68590668743232,1.19390057340827,1.52644668818969,0.127881902330102,0.262376105711399,-4.87650330619876,"normal","IMA, malL"," oligo-1,6-glucosidase [EC:3.2.1.10]",NA
"532","K01183",-0.949359316476988,-5.77161304667191,-1.29604236835727,0.195890598327365,0.348249952581983,-5.17961615974662,"normal","E3.2.1.14"," chitinase [EC:3.2.1.14]",NA
"533","K01185",0.0765017960476668,-3.02848943414587,0.0695035205516904,0.944632044221541,0.966786000426248,-5.96328934230321,"normal","E3.2.1.17"," lysozyme [EC:3.2.1.17]",NA
"534","K01186",0.9328879567076,2.58739136126211,0.965531713741537,0.335004341193074,0.503104545097786,-5.52881922256395,"normal","NEU1"," sialidase-1 [EC:3.2.1.18]",NA
"535","K01187",0.24029097943859,2.93681889437381,0.263097637363188,0.792643870093748,0.878550524170947,-5.93308156215912,"normal","malZ"," alpha-glucosidase [EC:3.2.1.20]",NA
"536","K01190",0.151654056264359,3.29146031847274,0.175089091223966,0.861119855903342,0.919021944116316,-5.95117280476064,"normal","lacZ"," beta-galactosidase [EC:3.2.1.23]",NA
"537","K01191",1.94889897611844,-0.689956643177921,1.64851013541939,0.100224941376748,0.223548379641898,-4.69617518447991,"normal","MAN2C1"," alpha-mannosidase [EC:3.2.1.24]",NA
"538","K01192",-1.40008329651108,-2.5000087615163,-1.26580675606698,0.20649886084292,0.361600829578423,-5.21576331822119,"normal","E3.2.1.25, MANBA, manB"," beta-mannosidase [EC:3.2.1.25]",NA
"539","K01193",1.42175655603095,3.77822008951723,1.79225255204877,0.0740327593657432,0.180111283583926,-4.4663749546665,"normal","INV, sacA"," beta-fructofuranosidase [EC:3.2.1.26]",NA
"540","K01194",-1.01014501779618,-3.50441200004237,-0.976614427815222,0.329494413499492,0.498644630561215,-5.51875153157251,"normal","TREH, treA, treF"," alpha,alpha-trehalase [EC:3.2.1.28]",NA
"541","K01195",-0.879922824195257,-5.80699391604089,-1.19604427228747,0.232560718896304,0.39385443131905,-5.29594292577079,"normal","uidA, GUSB"," beta-glucuronidase [EC:3.2.1.31]",NA
"542","K01197",-0.8363309446395,-5.31459515240208,-1.04088694208231,0.298710215055723,0.465546792357074,-5.45811524881857,"normal","hya"," hyaluronoglucosaminidase [EC:3.2.1.35]",NA
"543","K01198",-0.441901838669221,-3.70343463170526,-0.438337125400431,0.661436329338653,0.785567002339352,-5.87543312856788,"normal","xynB"," xylan 1,4-beta-xylosidase [EC:3.2.1.37]",NA
"544","K01200",1.73121068094836,0.0959827670742591,1.45806368581072,0.145799235773178,0.28512226104774,-4.97156021820905,"normal","pulA"," pullulanase [EC:3.2.1.41]",NA
"545","K01201",1.17119457739873,-3.23099725621997,1.10598100929828,0.269561721595769,0.435159036327099,-5.39279511434684,"normal","GBA, srfJ"," glucosylceramidase [EC:3.2.1.45]",NA
"546","K01206",0.222102838453825,3.80547114277381,0.269802157495361,0.787485570945045,0.874851237411884,-5.93140558811353,"normal","FUCA"," alpha-L-fucosidase [EC:3.2.1.51]",NA
"547","K01207",0.383810478421149,3.45270667818026,0.45244449727416,0.651253962704148,0.777429519858621,-5.86954078268765,"normal","nagZ"," beta-N-acetylhexosaminidase [EC:3.2.1.52]",NA
"548","K01209",-0.682559589798917,-3.92512641375986,-0.694392936786466,0.487937342836621,0.642167620688462,-5.73949771973555,"normal","abfA"," alpha-L-arabinofuranosidase [EC:3.2.1.55]",NA
"549","K01215",1.67174324796434,2.13727093512575,1.65141459982173,0.0996304163517128,0.222706802634128,-4.69171834841298,"normal","dexB"," glucan 1,6-alpha-glucosidase [EC:3.2.1.70]",NA
"550","K01218",0.479884999532565,-4.54255902291074,0.526494867677998,0.598907483668936,0.735975501764738,-5.83555535214475,"normal","gmuG"," mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]",NA
"551","K01220",3.07282832212746,1.63067709161124,2.91181612159186,0.00384455797377655,0.0231490228223754,-2.04225918421469,"up","E3.2.1.85, lacG"," 6-phospho-beta-galactosidase [EC:3.2.1.85]",NA
"552","K01222",-2.2011986355881,-4.90873009623403,-2.57334915869371,0.0105198730360135,0.0474350638714792,-2.89207221758985,"down","E3.2.1.86A, celF"," 6-phospho-beta-glucosidase [EC:3.2.1.86]",NA
"553","K01223",0.879903023910368,4.08312543547807,1.15670150708665,0.248253156458284,0.411817945161568,-5.33917532599753,"normal","E3.2.1.86B, bglA"," 6-phospho-beta-glucosidase [EC:3.2.1.86]",NA
"554","K01224",0.824042896237959,-3.93251820502355,0.837976115664546,0.402666715812192,0.564986396160813,-5.63646570604241,"normal","E3.2.1.89"," arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]",NA
"555","K01226",0.874895690550475,2.54391025330553,0.903946290914356,0.366700772299083,0.534226613872606,-5.58268316505012,"normal","treC"," trehalose-6-phosphate hydrolase [EC:3.2.1.93]",NA
"556","K01227",2.51969294379467,-1.75125892593781,2.14537150261542,0.0326719531778372,0.102972446552548,-3.82231729231357,"normal","ENGASE"," mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]",NA
"557","K01232",2.59876744930532,-1.66219901995093,2.21913994339564,0.0271750161103331,0.0901592507740816,-3.67360078704069,"up","glvA"," maltose-6'-phosphate glucosidase [EC:3.2.1.122]",NA
"558","K01234",1.89666015824539,-3.03137036176995,1.76885716179828,0.0778659213687661,0.186464680743068,-4.50505912304106,"normal",NA,NA,NA
"559","K01236",-0.0907439687233396,-5.37637746360805,-0.114442738422958,0.908958280190381,0.944965568704241,-5.95941087869342,"normal","treZ, glgZ"," maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]",NA
"560","K01239",2.05376870163669,-3.38356793486085,1.96467332365285,0.050313078445182,0.137305567586301,-4.16596148491678,"normal","E3.2.2.1"," purine nucleosidase [EC:3.2.2.1]",NA
"561","K01241",-3.87770257811618,-2.92291917731648,-3.57681049242677,0.000401301591619137,0.00613921447695352,-0.0867002030328745,"down","amn"," AMP nucleosidase [EC:3.2.2.4]",NA
"562","K01243",0.215742006638754,4.35277626290091,0.301251202490744,0.763417711999053,0.860155618166742,-5.92298150369356,"normal","mtnN, mtn, pfs"," adenosylhomocysteine nucleosidase [EC:3.2.2.9]",NA
"563","K01246",0.768044442261929,4.1941456680154,1.04365963948232,0.297427070526013,0.464093832421242,-5.45541309281829,"normal","tag"," DNA-3-methyladenine glycosylase I [EC:3.2.2.20]",NA
"564","K01247",-2.36206093744793,-4.80396479501587,-2.69976099128049,0.00730610448283876,0.0359056229354915,-2.5863628610296,"down","alkA"," DNA-3-methyladenine glycosylase II [EC:3.2.2.21]",NA
"565","K01250",-2.62603578740697,-5.19163451218394,-3.12752335522176,0.00192406293611036,0.0152388856895926,-1.44898783474455,"down","rihA"," pyrimidine-specific ribonucleoside hydrolase [EC:3.2.2.-]",NA
"566","K01251",-3.21156862418526,-1.30210834081588,-2.75684584168984,0.00616956935698458,0.0318239875428544,-2.44373354392444,"down","AHCY, ahcY"," adenosylhomocysteinase [EC:3.13.2.1]",NA
"567","K01252",0.910994329979933,0.76819074471409,0.786183501336763,0.432339113321889,0.594222930952981,-5.67584829236258,"normal","entB, dhbB, vibB, mxcF"," bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]",NA
"568","K01255",-0.983031906600397,3.53416798244948,-1.19448678344283,0.233168185203025,0.394387663211413,-5.29768162786086,"normal","CARP, pepA"," leucyl aminopeptidase [EC:3.4.11.1]",NA
"569","K01256",-1.08400757891518,2.23579370062685,-1.09014825902747,0.276464311843518,0.443236520967709,-5.40904459027398,"normal","pepN"," aminopeptidase N [EC:3.4.11.2]",NA
"570","K01258",0.408622048154336,4.59298977955722,0.574048761889199,0.566336232320764,0.710696448402527,-5.81102445606321,"normal","pepT"," tripeptide aminopeptidase [EC:3.4.11.4]",NA
"571","K01259",-1.54152729972742,-3.29372514060896,-1.45755888746385,0.145938334724788,0.28512226104774,-4.97224595670569,"normal","pip"," proline iminopeptidase [EC:3.4.11.5]",NA
"572","K01261",2.2383651104164,0.134944887574909,1.90199134937345,0.0580659417344792,0.152485543879824,-4.27828942710278,"normal","pepA"," glutamyl aminopeptidase [EC:3.4.11.7]",NA
"573","K01262",0.438008946008392,5.4684791000412,0.764883120439221,0.444902275248708,0.604579530200985,-5.69131897937427,"normal","pepP"," Xaa-Pro aminopeptidase [EC:3.4.11.9]",NA
"574","K01265",0.898065422731048,6.06208638900353,1.86431929544187,0.0631881458514287,0.161866083110697,-4.34408814499588,"normal","map"," methionyl aminopeptidase [EC:3.4.11.18]",NA
"575","K01267",0.530989741232904,2.71601224207481,0.571195483357999,0.568266242362801,0.71197118427399,-5.81255599166571,"normal","DNPEP"," aspartyl aminopeptidase [EC:3.4.11.21]",NA
"576","K01269",0.760501816985777,1.54940279701342,0.700330900345607,0.484227210491779,0.638723626623626,-5.73561815503453,"normal","yhfE"," aminopeptidase [EC:3.4.11.-]",NA
"577","K01270",-0.197665357779352,4.56988038606408,-0.277013603059677,0.781947697671487,0.873745194486847,-5.92955584258495,"normal","pepD"," dipeptidase D [EC:3.4.13.-]",NA
"578","K01271",1.06868589287119,2.9533423012087,1.17848692368984,0.239474123191267,0.402134409536604,-5.31541310015768,"normal","pepQ"," Xaa-Pro dipeptidase [EC:3.4.13.9]",NA
"579","K01273",0.96247745405601,-5.08335859994991,1.14361595378029,0.253633829522146,0.41829552599496,-5.35323700509648,"normal","DPEP"," membrane dipeptidase [EC:3.4.13.19]",NA
"580","K01274",2.22744180627043,2.55271846887967,2.3125014075617,0.0213813393330982,0.0766210020176189,-3.47841505282303,"up","pepV"," beta-Ala-Xaa dipeptidase [EC:3.4.13.-]",NA
"581","K01277",-0.8309696676438,0.356192491148727,-0.720728060166144,0.471600613939201,0.626694988650619,-5.72204089032084,"normal","DPP3"," dipeptidyl-peptidase III [EC:3.4.14.4]",NA
"582","K01278",-0.795718721710717,1.20572309061945,-0.710982052678718,0.477610886681,0.631930642997735,-5.72857673208783,"normal","DPP4, CD26"," dipeptidyl-peptidase 4 [EC:3.4.14.5]",NA
"583","K01281",2.27251698968584,-0.031467292394423,1.93395917341888,0.0539956518950866,0.144766720756557,-4.22144605167773,"normal","pepX"," X-Pro dipeptidyl-peptidase [EC:3.4.14.11]",NA
"584","K01284",-0.114512993508015,0.738091648275268,-0.0993861032161402,0.920893663189535,0.953508488265614,-5.96092142427319,"normal","dcp"," peptidyl-dipeptidase Dcp [EC:3.4.15.5]",NA
"585","K01286",2.44609626113411,0.408299220078806,2.09757360222802,0.0367233953485632,0.110926261832461,-3.91607380058746,"normal","E3.4.16.4"," D-alanyl-D-alanine carboxypeptidase [EC:3.4.16.4]",NA
"586","K01295",0.96772411314022,-0.361312868694458,0.822452334665709,0.41142912776192,0.574235237059197,-5.64853226650926,"normal","cpg"," glutamate carboxypeptidase [EC:3.4.17.11]",NA
"587","K01297",-0.78757591630953,-1.97855650462985,-0.676570766019993,0.499164838794744,0.652829953967549,-5.75094407699077,"normal","ldcA"," muramoyltetrapeptide carboxypeptidase [EC:3.4.17.13]",NA
"588","K01299",0.262210520820711,-2.32026079223828,0.232016151912872,0.816673095515439,0.895429357006152,-5.94030051919425,"normal","E3.4.17.19"," carboxypeptidase Taq [EC:3.4.17.19]",NA
"589","K01304",0.522433111872548,2.84043532045573,0.555414385816326,0.578997550845595,0.720659435933288,-5.82088917018179,"normal","pcp"," pyroglutamyl-peptidase [EC:3.4.19.3]",NA
"590","K01305",0.152851161216159,0.538087556097751,0.12988049697351,0.896742204654811,0.938610674774543,-5.95764124405434,"normal","iadA"," beta-aspartyl-dipeptidase (metallo-type) [EC:3.4.19.-]",NA
"591","K01322",-1.42414524384121,2.83737238092238,-1.49260464675097,0.136521442074403,0.274009652074473,-4.92408245612249,"normal","PREP"," prolyl oligopeptidase [EC:3.4.21.26]",NA
"592","K01338",-1.92753983465083,2.26927830983004,-1.96393414599985,0.0503991557143242,0.137445944930885,-4.16730680546675,"normal","lon"," ATP-dependent Lon protease [EC:3.4.21.53]",NA
"593","K01342",-2.90385242471527,-1.69524613577666,-2.48780392072548,0.0133598023510498,0.0554515645700475,-3.09099056183707,"down","aprE"," subtilisin [EC:3.4.21.62]",NA
"594","K01347",-0.412720853568534,-5.44313563693789,-0.53124591018113,0.595615243060102,0.733292362538779,-5.83319964004314,"normal","iga"," IgA-specific serine endopeptidase [EC:3.4.21.72]",NA
"595","K01354",1.97527546714812,0.290054062751964,1.67330929924774,0.0952391737215505,0.216900351317902,-4.65787351510149,"normal","ptrB"," oligopeptidase B [EC:3.4.21.83]",NA
"596","K01355",-2.53525913928515,-5.71256168474771,-3.40328311108523,0.000750051935141663,0.00862668428591919,-0.63291547863535,"down","ompT"," omptin [EC:3.4.23.49]",NA
"597","K01356",-0.278856821031494,3.86944792089589,-0.351714532415341,0.725282788558519,0.833938598956883,-5.90752653046918,"normal","lexA"," repressor LexA [EC:3.4.21.88]",NA
"598","K01358",0.868323406042176,5.32298695112915,1.45501740941507,0.146640198618557,0.285930372539771,-4.97569484650943,"normal","clpP, CLPP"," ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]",NA
"599","K01361",0.876346575267393,-1.09695167760916,0.748685839955769,0.45459400681888,0.613433644839998,-5.70279991832128,"normal","E3.4.21.96"," lactocepin [EC:3.4.21.96]",NA
"600","K01372",0.901527902674024,4.22549318798997,1.1954868442146,0.232778002420365,0.394054229353246,-5.29656546826657,"normal","BLMH, pepC"," bleomycin hydrolase [EC:3.4.22.40]",NA
"601","K01390",2.13961139211519,-3.80694190763192,2.22621561330605,0.0266925691798838,0.0888558007598816,-3.65908046007372,"up","iga"," IgA-specific metalloendopeptidase [EC:3.4.24.13]",NA
"602","K01409",1.20460493736945,5.60661280499149,2.29053249291301,0.0226375071513495,0.0794917065279245,-3.52504335273226,"up","OSGEP, KAE1, QRI7"," N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]",NA
"603","K01414",-5.47237023218939,-1.34120051876877,-4.78093184770059,2.6603379319335e-06,0.000960837714218625,4.37151485606403,"down","prlC"," oligopeptidase A [EC:3.4.24.70]","prlC"
"604","K01419",-0.906754451007159,2.86300188863589,-0.980257322531977,0.327696250264622,0.496866152483767,-5.5154173420726,"normal","hslV, clpQ"," ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]",NA
"605","K01420",0.266852484879686,3.37389179247352,0.316831358285808,0.751577220352352,0.852804807079821,-5.91846463973488,"normal","fnr"," CRP/FNR family transcriptional regulator, anaerobic regulatory protein",NA
"606","K01421",0.612571572069655,1.66051059510356,0.585969298383104,0.558307316830558,0.70396226247545,-5.80454358947018,"normal","yhgE"," putative membrane protein",NA
"607","K01424",-0.160146821954352,5.06025114595319,-0.252859788132457,0.800538177164784,0.884336160075129,-5.93555945772934,"normal","E3.5.1.1, ansA, ansB"," L-asparaginase [EC:3.5.1.1]",NA
"608","K01425",-1.08038111936807,2.33861367397792,-1.08302120889016,0.279610664875417,0.446117860163109,-5.41628335595834,"normal","glsA, GLS"," glutaminase [EC:3.5.1.2]",NA
"609","K01426",2.81362666589245,-3.75046418546549,2.80934565488652,0.00526817118679309,0.0284409568288367,-2.3100565980367,"up","E3.5.1.4, amiE"," amidase [EC:3.5.1.4]",NA
"610","K01428",-0.955575730779331,1.19313176305725,-0.884245093754303,0.377224768384711,0.543905479996561,-5.59916912788116,"normal","ureC"," urease subunit alpha [EC:3.5.1.5]",NA
"611","K01429",-0.725592813662521,-0.415004713325753,-0.598507268607561,0.549922977050592,0.697600502857018,-5.79758364722954,"normal","ureB"," urease subunit beta [EC:3.5.1.5]",NA
"612","K01430",0.479926762283027,-0.741642022086192,0.392396574322391,0.695025254296712,0.809944261101132,-5.89332951533827,"normal","ureA"," urease subunit gamma [EC:3.5.1.5]",NA
"613","K01433",-2.17282783100789,1.17862085867082,-1.94686472043108,0.0524216437827043,0.141792148963716,-4.19823625774144,"normal","purU"," formyltetrahydrofolate deformylase [EC:3.5.1.10]",NA
"614","K01436",0.24742589219184,1.63094816404246,0.232211232830994,0.816521710632692,0.895429357006152,-5.94025803531031,"normal","yhaA"," amidohydrolase [EC:3.5.1.-]",NA
"615","K01438",1.00657033759445,1.63836618927922,0.933017005436207,0.351511418530863,0.520835440153273,-5.55769695949461,"normal","argE"," acetylornithine deacetylase [EC:3.5.1.16]",NA
"616","K01439",0.606109376063919,5.05570060246625,0.991984685322349,0.321951065615559,0.492871664448728,-5.50460000991538,"normal","dapE"," succinyl-diaminopimelate desuccinylase [EC:3.5.1.18]",NA
"617","K01443",0.410087209048014,3.7350566086694,0.508225494330858,0.61164377660925,0.747302439172539,-5.84441706939948,"normal","nagA, AMDHD2"," N-acetylglucosamine-6-phosphate deacetylase [EC:3.5.1.25]",NA
"618","K01447",-2.60748648209086,-3.16941299079472,-2.47666131897997,0.0137758949320946,0.0567629814024416,-3.11642565251858,"down","xlyAB"," N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]",NA
"619","K01448",-0.117662289802654,4.23125884456254,-0.161967373995754,0.871433299117838,0.924572758533502,-5.95324775924028,"normal","amiABC"," N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]",NA
"620","K01451",-2.5969174102126,-4.28252905182191,-2.76080882776129,0.0060969467831455,0.0315008917129184,-2.43372645473594,"down","hipO"," hippurate hydrolase [EC:3.5.1.32]",NA
"621","K01455",0.315081923711581,-5.92282341853198,0.43911239329462,0.66087510012975,0.785370589192826,-5.87511415598879,"normal","E3.5.1.49"," formamidase [EC:3.5.1.49]",NA
"622","K01457",0.0899516010286145,-5.92910256004931,0.125264880206548,0.900392153281523,0.939951608582237,-5.95819376681964,"normal","atzF"," allophanate hydrolase [EC:3.5.1.54]",NA
"623","K01460",-2.97375854321699,-2.89539585144229,-2.72621132398218,0.00675789030820107,0.0338346657953367,-2.52062854093631,"down","gsp"," glutathionylspermidine amidase/synthetase [EC:3.5.1.78 6.3.1.8]",NA
"624","K01462",0.809646010534817,5.60076348411187,1.40122750233859,0.162110693698498,0.304951826982889,-5.04729714870342,"normal","PDF, def"," peptide deformylase [EC:3.5.1.88]",NA
"625","K01464",0.104373910869374,0.706823968691964,0.090945960863544,0.927592171645371,0.956878796033716,-5.96167513521782,"normal","DPYS, dht, hydA"," dihydropyrimidinase [EC:3.5.2.2]",NA
"626","K01465",0.506108632044007,5.30257790473792,0.865077390583726,0.387641402765631,0.551926669896305,-5.61486180301075,"normal","URA4, pyrC"," dihydroorotase [EC:3.5.2.3]",NA
"627","K01467",1.15323412156053,2.73713417485588,1.22922656245499,0.219885847769208,0.37803598091344,-5.25836678653123,"normal","ampC"," beta-lactamase class C [EC:3.5.2.6]",NA
"628","K01468",-0.685337279864399,3.5557357770214,-0.803755664056312,0.422132027559604,0.58487629827155,-5.66276690714826,"normal","hutI, AMDHD1"," imidazolonepropionase [EC:3.5.2.7]",NA
"629","K01470",-0.802030402568299,-5.24878455338153,-0.991718560687252,0.322080702095653,0.492871664448728,-5.50484690086926,"normal","E3.5.2.10"," creatinine amidohydrolase [EC:3.5.2.10]",NA
"630","K01474",-0.242612497309019,-5.82735574318054,-0.332092911349286,0.740035525393087,0.844295849557151,-5.91381951446461,"normal","hyuB"," N-methylhydantoinase B [EC:3.5.2.14]",NA
"631","K01476",1.09894012781433,-5.76723946212506,1.48299758760721,0.139054734282325,0.276648556640383,-4.93739767691757,"normal","E3.5.3.1, rocF, arg"," arginase [EC:3.5.3.1]",NA
"632","K01477",-2.33324737542338,-5.01745117497619,-2.75227528758159,0.00625429684687588,0.0320633719488417,-2.45525785510691,"down","alc, ALLC"," allantoicase [EC:3.5.3.4]",NA
"633","K01478",0.726374158832624,2.06052574660709,0.728556776599142,0.466803218515659,0.623661673760989,-5.71672659306895,"normal","arcA"," arginine deiminase [EC:3.5.3.6]",NA
"634","K01479",-0.123500295549853,1.86941675765677,-0.121305733097198,0.903524667210528,0.941993161808719,-5.95865177921701,"normal","hutG"," formiminoglutamase [EC:3.5.3.8]",NA
"635","K01480",0.363083218410468,1.36184587174664,0.335712060032069,0.737307003148609,0.842824403130337,-5.91268593518438,"normal","speB"," agmatinase [EC:3.5.3.11]",NA
"636","K01482",0.13751036049672,-4.68457257505798,0.154478968070101,0.877329032277488,0.927596907784041,-5.95435951548891,"normal","DDAH, ddaH"," dimethylargininase [EC:3.5.3.18]",NA
"637","K01483",-2.92665543352035,-4.30060779436395,-3.10766739210233,0.00205402600532418,0.0156737984406276,-1.50526269008829,"down","allA"," ureidoglycolate lyase [EC:4.3.2.3]",NA
"638","K01484",-1.55235840098833,-5.37192889320799,-1.94078683182058,0.0531580577628453,0.143198352479953,-4.20918570472616,"normal","astB"," succinylarginine dihydrolase [EC:3.5.3.23]",NA
"639","K01485",-0.361578446521505,-0.967110730298035,-0.30121097215555,0.76344835938861,0.860155618166742,-5.92299287234897,"normal","codA"," cytosine/creatinine deaminase [EC:3.5.4.1 3.5.4.21]",NA
"640","K01486",0.67801171692168,-0.980753121210362,0.572002498128814,0.567720042334953,0.711790461773448,-5.81212358793979,"normal","ade"," adenine deaminase [EC:3.5.4.2]",NA
"641","K01487",3.0368772902103,-0.364608590427468,2.57115036369191,0.0105855180002588,0.0476228292800759,-2.89726571376925,"up","guaD, GDA"," guanine deaminase [EC:3.5.4.3]",NA
"642","K01488",0.119193990532634,1.03005493213014,0.105647404222466,0.915928003107727,0.950893261107437,-5.96031909989872,"normal","add, ADA"," adenosine deaminase [EC:3.5.4.4]",NA
"643","K01489",-0.0599772352888195,3.8103991575205,-0.0736415512477834,0.94134140778513,0.96544295012279,-5.96301142289373,"normal","cdd, CDA"," cytidine deaminase [EC:3.5.4.5]",NA
